,sub_link,sub_title,author
35,https://www.douban.com/group/topic/200905519/,2021年的夏天可以做什么+找不到夏天实习的沮丧,https://www.douban.com/people/181291542/
36,https://www.douban.com/group/topic/200642012/,反馈组里-澳洲留学/工作/移民/转码/内推,https://www.douban.com/people/210528304/
37,https://www.douban.com/group/topic/200526823/,21届美本终于秋招上岸 ！！(回国)遗憾+感悟,https://www.douban.com/people/138953843/
38,https://www.douban.com/group/topic/200700090/,有做rpa开发的姐妹么？,https://www.douban.com/people/145642941/
39,https://www.douban.com/group/topic/200803304/,实习生如何主动提高工作含金量,https://www.douban.com/people/177499430/
40,https://www.douban.com/group/topic/200826820/,对于以往每份工作的时间都不超过一年这种情况，该如何进入中大型企业？,https://www.douban.com/people/56469183/
41,https://www.douban.com/group/topic/199555286/,书呆系列1｜作为IC，要做的就是成为Go-to-person,https://www.douban.com/people/164561784/
42,https://www.douban.com/group/topic/200901284/,对未来很迷茫，有没有姐妹能建议一下未来的发展方向啊,https://www.douban.com/people/212315666/
43,https://www.douban.com/group/topic/200328718/,读研还是去做QA contractor，真心求建议,https://www.douban.com/people/sujr_H/
44,https://www.douban.com/group/topic/194809061/,商科转Tech Sr DS/DA Ask Me Anything,https://www.douban.com/people/qingmingchen/
45,https://www.douban.com/group/topic/200818680/,本科期间如何争取research机会？,https://www.douban.com/people/67559181/
46,https://www.douban.com/group/topic/200663199/,有没有想一起参加ML比赛（新人入门向）或者一起学习ML的姐妹,https://www.douban.com/people/206484637/
47,https://www.douban.com/group/topic/200154800/,转行数据分析，怎样自己找项目做,https://www.douban.com/people/53159039/
48,https://www.douban.com/group/topic/200890558/,uber director关于做学术还是industry的建议,https://www.douban.com/people/144080533/
49,https://www.douban.com/group/topic/200184464/,书呆系列7｜面对比你优秀的人必须弯道超车,https://www.douban.com/people/164561784/
50,https://www.douban.com/group/topic/199820884/,Sorry Not Sorry 关于一上来就喜欢说Sorry的习惯,https://www.douban.com/people/ecowhite/
51,https://www.douban.com/group/topic/200828238/,艺术生想转BA/DA,https://www.douban.com/people/84636287/
52,https://www.douban.com/group/topic/200094292/,想请问各位姐妹觉得30+没有行业经验和背景，转码是不是一个好的选择？,https://www.douban.com/people/50601282/
53,https://www.douban.com/group/topic/199928013/,关于学东西以及克服焦虑,https://www.douban.com/people/babytalking/
54,https://www.douban.com/group/topic/199837368/,求建议：因为低gpa引发的一系列焦虑,https://www.douban.com/people/124653028/
55,https://www.douban.com/group/topic/200735958/,ds课程选择：mit or harvard or ibm,https://www.douban.com/people/138936661/
56,https://www.douban.com/group/topic/199879333/,想问下大家对于北美职场中给自己起英文名是什么看法,https://www.douban.com/people/60281103/
57,https://www.douban.com/group/topic/200768116/,对于未来发展的困惑和迷茫,https://www.douban.com/people/113581446/
58,https://www.douban.com/group/topic/200802732/,到底修不修校内的cs？,https://www.douban.com/people/170424040/
59,https://www.douban.com/group/topic/200740609/,我太矫情了？,https://www.douban.com/people/144664439/
60,https://www.douban.com/group/topic/199858780/,请教商科转ds、da建议,https://www.douban.com/people/138936661/
61,https://www.douban.com/group/topic/196764800/,坐标 北京 研究所，即将入职bat  两段实习经历 转行入互联网,https://www.douban.com/people/148764922/
62,https://www.douban.com/group/topic/200735257/,救救孩子，c++面试题,https://www.douban.com/people/146089864/
63,https://www.douban.com/group/topic/200060421/,书呆系列1｜ 职业发展路径之码农,https://www.douban.com/people/164561784/
64,https://www.douban.com/group/topic/200325134/,大家有没有自己的女性榜样,https://www.douban.com/people/72384594/
65,https://www.douban.com/group/topic/198561263/,AMA 北美PM FLAG->国内大厂,https://www.douban.com/people/2134286/
66,https://www.douban.com/group/topic/193966584/,商科转码，Sr Software Engineer/TL @ FB，AMA,https://www.douban.com/people/lamental/
67,https://www.douban.com/group/topic/200635598/,如何解决自己的焦虑心态/停止攀比…,https://www.douban.com/people/fighting_P/
68,https://www.douban.com/group/topic/200699845/,月薪三万 想要逃离互联网,https://www.douban.com/people/64452558/
69,https://www.douban.com/group/topic/195803671/,Quant->DS->SDE,https://www.douban.com/people/47539784/
70,https://www.douban.com/group/topic/200650246/,海外硕如果要回国找工作如何扬长避短？,https://www.douban.com/people/139868785/
71,https://www.douban.com/group/topic/200664543/,毕业之后怎么在国内找交互实习／初级工作,https://www.douban.com/people/151844199/
72,https://www.douban.com/group/topic/195404632/,AMA 互联网转智能硬件的产品经理，算是大厂吧，有需要我可以解答疑问,https://www.douban.com/people/135140033/
73,https://www.douban.com/group/topic/200430585/,请问大家，在国内如何克服对外貌的焦虑感和在意,https://www.douban.com/people/41922072/
74,https://www.douban.com/group/topic/199836423/,新人表现比我好，心里不舒服怎么克服,https://www.douban.com/people/144142505/
75,https://www.douban.com/group/topic/197679490/,个人发展|分享个人转码学习经历（美研转cs第一年）,https://www.douban.com/people/63382363/
76,https://www.douban.com/group/topic/200416782/,请教大家关于申请美硕的建议,https://www.douban.com/people/178422808/
77,https://www.douban.com/group/topic/199412142/,海本文理top30 高gpa 高gre 弱科研 求ds/cs项目建议（已申请）,https://www.douban.com/people/196043001/
78,https://www.douban.com/group/topic/194197614/,大家生活里有没有female role model？,https://www.douban.com/people/211283886/
79,https://www.douban.com/group/topic/194994143/,不抱希望来问一句，小组里有了解音乐人工智能或者类似专业的友邻吗,https://www.douban.com/people/141769344/
80,https://www.douban.com/group/topic/200453937/,求问这个年代读MBA的重要性,https://www.douban.com/people/139508857/
81,https://www.douban.com/group/topic/196786846/,【围城思考】拿永居/换护照后回国发展是否合适？ ,https://www.douban.com/people/Wangmew/
82,https://www.douban.com/group/topic/195658301/,初入职场的困惑：什么时候该说话？什么时候该听着？什么时候开始增加自己的impact？.....,https://www.douban.com/people/les-foraman/
83,https://www.douban.com/group/topic/194038421/,AMA 顺找伦敦同好 Computer Vision Engineer @伦敦,https://www.douban.com/people/167062926/
84,https://www.douban.com/group/topic/200537336/,想早点去美国读mba换行业,https://www.douban.com/people/totorototo/
85,https://www.douban.com/group/topic/200438203/,关于自学UX design和UX作品集的几个疑问,https://www.douban.com/people/182319776/
86,https://www.douban.com/group/topic/200507339/,有没有不用validation的DS,https://www.douban.com/people/174368062/
87,https://www.douban.com/group/topic/198169363/,关于加拿大college申请说一些自己知道的内容,https://www.douban.com/people/yun5s/
88,https://www.douban.com/group/topic/193885783/,FAANG Data Engineer - 新闻转数据 - AMA,https://www.douban.com/people/smile0802/
89,https://www.douban.com/group/topic/200423747/,请问一下运营和产品的差距,https://www.douban.com/people/190659223/
90,https://www.douban.com/group/topic/200077052/,在科技公司实习想续签，不知如何问，求建议,https://www.douban.com/people/144080533/
91,https://www.douban.com/group/topic/200401417/,求cs相关一起刷题、跳槽求职的小伙伴,https://www.douban.com/people/62065878/
92,https://www.douban.com/group/topic/196346076/,ipad提高工作效率 求个英文解释的刷单词app,https://www.douban.com/people/fade_away/
93,https://www.douban.com/group/topic/200035567/,跟（未来）老板聊天，问什么问题会更好地了解未来的组呢？,https://www.douban.com/people/194378497/
94,https://www.douban.com/group/topic/200015823/,国内互联网数据分析师的职业发展,https://www.douban.com/people/143607160/
95,https://www.douban.com/group/topic/195657003/,职场发展 | 当你在和mentor聊天的时候应该聊些什么,https://www.douban.com/people/63351658/
96,https://www.douban.com/group/topic/199719476/,秋招走运拿了心仪公司offer，但想起暑期实习遇到的不愉快还是很烦,https://www.douban.com/people/137482373/
97,https://www.douban.com/group/topic/199636884/,请教disability相关问题,https://www.douban.com/people/180964846/
98,https://www.douban.com/group/topic/200024280/,【组外推广】“她说Canada：移民与生活体验”分享会欢迎大家来玩,https://www.douban.com/people/34070623/
99,https://www.douban.com/group/topic/195791070/,逼我转行了 求一起进步小姐妹,https://www.douban.com/people/68794235/
100,https://www.douban.com/group/topic/200023200/,提供内推，坐标加拿大，各类技术岗（内详）,https://www.douban.com/people/zeaglog/
101,https://www.douban.com/group/topic/196842793/,大龄纯商科背景，困惑与未来发展,https://www.douban.com/people/212377335/
102,https://www.douban.com/group/topic/193764688/,建筑从业者,https://www.douban.com/people/flyingluna/
103,https://www.douban.com/group/topic/195312140/,想问问有没有从国外回国工作的姐妹，交流一下回国后的适应期该如何度过，如何调整心态,https://www.douban.com/people/202354726/
104,https://www.douban.com/group/topic/199476975/,组里有全职太太重回职场的吗,https://www.douban.com/people/seaswallowed/
105,https://www.douban.com/group/topic/200019382/,职场发展｜new grad 入职三个月，转不转组？,https://www.douban.com/people/194791234/
106,https://www.douban.com/group/topic/200259195/,【书呆系列】之【从面试官角度谈面试心态】,https://www.douban.com/people/164561784/
107,https://www.douban.com/group/topic/199881398/,职场发展 | 求问有没有在AI领域从事技术相关工作的姐妹呀,https://www.douban.com/people/174930678/
108,https://www.douban.com/group/topic/199415470/,"FANG 非Tech, Programme Manager 坐标伦敦",https://www.douban.com/people/12234033/
109,https://www.douban.com/group/topic/200192819/,编数据直接给我编哭了,https://www.douban.com/people/36987477/
110,https://www.douban.com/group/topic/200085379/,软件工程大学期间没有做过什么项目，请问大家是要自己先学习一段时间做做项目还是直接找工作呢？,https://www.douban.com/people/201279993/
111,https://www.douban.com/group/topic/200072297/,请问有人需要software engineer的模拟面试吗？,https://www.douban.com/people/110106773/
112,https://www.douban.com/group/topic/200153675/,企业社会责任感和自我价值,https://www.douban.com/people/41372879/
113,https://www.douban.com/group/topic/197131673/,关于大龄商科转BA/运营方向求职的困惑,https://www.douban.com/people/8607877/
114,https://www.douban.com/group/topic/200097244/,【学习分享】对于初入职场有帮助的书籍（非技术类）,https://www.douban.com/people/194072229/
115,https://www.douban.com/group/topic/194165625/,在国内互联网搬砖的路过,https://www.douban.com/people/149094506/
116,https://www.douban.com/group/topic/199081744/,姐妹们觉得开发和安全哪一个方向发展潜力更大呢？,https://www.douban.com/people/196133347/
117,https://www.douban.com/group/topic/195594386/,【个人发展】转码初学者学习小组,https://www.douban.com/people/63450993/
118,https://www.douban.com/group/topic/198913214/,美本大三 想问下大家找到第一份实习的过程,https://www.douban.com/people/149029431/
119,https://www.douban.com/group/topic/199927184/,母亲的父母不是直系血亲，我上周姥爷去世，请三天丧家最后要给我算事假，就是因为我司姥姥姥爷不算直系，关键是也一直远程办公，丝毫没耽误啊,https://www.douban.com/people/212726843/
120,https://www.douban.com/group/topic/199898154/,讨论下内部换组,https://www.douban.com/people/195003419/
121,https://www.douban.com/group/topic/199918020/,书呆系列5 谈谈合作和共赢,https://www.douban.com/people/164561784/
122,https://www.douban.com/group/topic/199863991/,请问做DS的姐妹们需要做项目管理吗,https://www.douban.com/people/18116623/
123,https://www.douban.com/group/topic/198792494/,Australia Global Talent Program这个项目有人知道吗 ,https://www.douban.com/people/194559170/
124,https://www.douban.com/group/topic/199837737/,对美丽中国支教的看法,https://www.douban.com/people/virus9/
125,https://www.douban.com/group/topic/199142204/,没有实力也没有自信 觉得自己是同事中的菜鸡 随时会被开掉,https://www.douban.com/people/210528304/
126,https://www.douban.com/group/topic/193565559/,考data science certificate有用吗？,https://www.douban.com/people/63351658/
127,https://www.douban.com/group/topic/194519715/,国内互联网女程序员常见困惑 | 广征姐妹分享经验,https://www.douban.com/people/149094506/
128,https://www.douban.com/group/topic/199305421/,蹲一个制作简历的工具,https://www.douban.com/people/162541348/
129,https://www.douban.com/group/topic/199727792/,请教关于CS的track选择,https://www.douban.com/people/179641549/
130,https://www.douban.com/group/topic/199029712/,BA New Grad对于career path的疑惑,https://www.douban.com/people/101545327/
131,https://www.douban.com/group/topic/196944241/,AMA-雨林 - 欧洲 - 纯商科转BA,https://www.douban.com/people/smilefish0119/
132,https://www.douban.com/group/topic/199558347/,offer选择,https://www.douban.com/people/54371092/
133,https://www.douban.com/group/topic/199632202/,疫情期间找工作应该谈薪水吗？,https://www.douban.com/people/olia_lee/
134,https://www.douban.com/group/topic/194188145/,【自荐】杠上开花podcast--分享留学美国到职场升级的播客	,https://www.douban.com/people/34525231/
135,https://www.douban.com/group/topic/199668171/,请教一下姐妹们有关OPT的问题,https://www.douban.com/people/151232146/
136,https://www.douban.com/group/topic/199395551/,提问/讨论: 进入公司之后的对于偏research内容的学习,https://www.douban.com/people/wanderlust_wei/
137,https://www.douban.com/group/topic/198277633/,关于我拿到日本亚麻SDE实习的timeline,https://www.douban.com/people/indexalice/
138,https://www.douban.com/group/topic/196877550/,除了英国和爱尔兰之外欧洲还有没有国家接收转专业人士的硕士项目?,https://www.douban.com/people/129192244/
139,https://www.douban.com/group/topic/198273979/,UCLA的data science certificate program认可度怎么样？,https://www.douban.com/people/92622391/
140,https://www.douban.com/group/topic/199678804/,求职面试，有没有人知道深圳璟都科技呀,https://www.douban.com/people/165245190/
141,https://www.douban.com/group/topic/198931294/,C++ group,https://www.douban.com/people/204994891/
142,https://www.douban.com/group/topic/198777817/,该不该用自己全部的积蓄去转码,https://www.douban.com/people/148196296/
143,https://www.douban.com/group/topic/197504784/,国内商科本 | 20Fall defer 党 | Quant/DS/BA方向求建议,https://www.douban.com/people/154835162/
144,https://www.douban.com/group/topic/199651349/,其他｜大家能去留言反对一下DOL/DHS 关于H1B的新规吗？救救NG的工作机会！,https://www.douban.com/people/196043001/
145,https://www.douban.com/group/topic/199288463/,是我个人问题，还是大环境不友好，今天收到了h1b打击....,https://www.douban.com/people/63224878/
146,https://www.douban.com/group/topic/199289249/,有biostats的前辈嘛？,https://www.douban.com/people/154510776/
147,https://www.douban.com/group/topic/199043664/,请问有什么biotech公司是ng可投的吗?,https://www.douban.com/people/shousuke/
148,https://www.douban.com/group/topic/199371780/,国内项目经理，文科背景，前路迷茫，可以给点建议吗？,https://www.douban.com/people/185020061/
149,https://www.douban.com/group/topic/197329348/,给大家推荐一个networking 网站 lunchclub,https://www.douban.com/people/182319776/
150,https://www.douban.com/group/topic/196585388/,更新——求问排名较低math phd职业发展建议,https://www.douban.com/people/64108208/
151,https://www.douban.com/group/topic/199160472/,FANG资深搬砖工,https://www.douban.com/people/caomuyq/
152,https://www.douban.com/group/topic/199313809/,文理学院大四在读（incoming 四大er）,https://www.douban.com/people/196043001/
153,https://www.douban.com/group/topic/198760922/,双非一本商科如何出国转码,https://www.douban.com/people/213448307/
154,https://www.douban.com/group/topic/198037888/,🍁国找co-op工作好迷茫,https://www.douban.com/people/200760058/
155,https://www.douban.com/group/topic/194796206/,技术类Recruiter@某965大厂,https://www.douban.com/people/190909121/
156,https://www.douban.com/group/topic/198789083/,统计电影双专业的未来发展,https://www.douban.com/people/157456623/
157,https://www.douban.com/group/topic/197321666/,大家为什么会转cs,https://www.douban.com/people/162330922/
158,https://www.douban.com/group/topic/198789394/,"NYC HF Quant PM/trader, AMA",https://www.douban.com/people/88555199/
159,https://www.douban.com/group/topic/199240344/,新人年终汇报求指点,https://www.douban.com/people/183904525/
160,https://www.douban.com/group/topic/196461314/,FAANG，坐标法国，半技术职位，云相关,https://www.douban.com/people/bluetassel/
161,https://www.douban.com/group/topic/199076084/,在职想换工作 迷茫焦虑中,https://www.douban.com/people/217550047/
162,https://www.douban.com/group/topic/199076828/,建筑准备出国转专业转码，请问以留下工作为目的，美加澳申请哪里会好一点呀,https://www.douban.com/people/140522768/
163,https://www.douban.com/group/topic/199190606/,生物专业以后想转行做SDE有必要刷绩点么,https://www.douban.com/people/flustar/
164,https://www.douban.com/group/topic/199033736/,双非本硕申香港博士,https://www.douban.com/people/185462745/
165,https://www.douban.com/group/topic/199245511/,Java开发offer求建议,https://www.douban.com/people/175761406/
166,https://www.douban.com/group/topic/198465517/,小问卷｜大家关心的主题（UX/留学/工作）,https://www.douban.com/people/166705121/
167,https://www.douban.com/group/topic/198985543/,通信专业研究生转information system,https://www.douban.com/people/203901925/
168,https://www.douban.com/group/topic/199162284/,本科生专业选择问题,https://www.douban.com/people/93878706/
169,https://www.douban.com/group/topic/199192873/,拒绝hustle culture是有可能的吗,https://www.douban.com/people/213479772/
170,https://www.douban.com/group/topic/199041757/,请问有无姐妹了解digital humanities专业呢,https://www.douban.com/people/185614857/
171,https://www.douban.com/group/topic/198502776/,大家觉得编程培训班值得报吗？什么才是正确的成长方式呢？,https://www.douban.com/people/218797760/
172,https://www.douban.com/group/topic/199129590/,土博如何找国外（美加澳北欧）的工作,https://www.douban.com/people/181842714/
173,https://www.douban.com/group/topic/199044097/,伸手tableau提升的课程,https://www.douban.com/people/59179466/
174,https://www.douban.com/group/topic/198924293/,聊聊社恐如何提高英语,https://www.douban.com/people/babytalking/
175,https://www.douban.com/group/topic/198602856/,游戏行业的姐妹来互换下充电的信息源吧？,https://www.douban.com/people/dourface/
176,https://www.douban.com/group/topic/199089625/,可帮忙内推国内PayPal的全职,https://www.douban.com/people/jpq1130/
177,https://www.douban.com/group/topic/199028126/,求助 如何推辞/糊弄给自己找到现在公司的recruiter一直向自己套话？,https://www.douban.com/people/adaadaada/
178,https://www.douban.com/group/topic/198102036/,关注业务本身—关于组内提问的一点点思考,https://www.douban.com/people/59179466/
179,https://www.douban.com/group/topic/196660205/,闲聊 | 想知道大家的动力源泉！,https://www.douban.com/people/223225938/
180,https://www.douban.com/group/topic/199002538/,面试官问我你怎么判断指标是否异常,https://www.douban.com/people/59179466/
181,https://www.douban.com/group/topic/194046009/,组长征求意见：对加入组的男同学们该怎么办,https://www.douban.com/people/63351658/
182,https://www.douban.com/group/topic/199006393/,想咨询姐妹们问题，拜托大家帮我看看！！,https://www.douban.com/people/74028441/
183,https://www.douban.com/group/topic/198875165/,开个帖子给汽车行业从业者，一起讨论一下例如汽车行业的职业发展,https://www.douban.com/people/sowiesopilz/
184,https://www.douban.com/group/topic/199016108/,New grad最后一轮HR面试要怎么准备,https://www.douban.com/people/53391988/
185,https://www.douban.com/group/topic/195325662/,建筑转码 fintech startup SDE 北欧北美中国工作经验 ask me anything,https://www.douban.com/people/adonais/
186,https://www.douban.com/group/topic/199008210/,请问怎么才能提高手撕代码的能力啊,https://www.douban.com/people/41241304/
187,https://www.douban.com/group/topic/198924063/,学习中羞于提问怎么克服😢,https://www.douban.com/people/131262151/
188,https://www.douban.com/group/topic/198912709/,或许有没有小伙伴想练英语 或者有什么好的练口语的渠道,https://www.douban.com/people/189249703/
189,https://www.douban.com/group/topic/198891901/,闲聊 | 大家都是怎么熬过试用期的,https://www.douban.com/people/223225938/
190,https://www.douban.com/group/topic/198780615/,职业选择方向，生物狗转金融民工或者996打工人👷‍♀️,https://www.douban.com/people/172607985/
191,https://www.douban.com/group/topic/197260768/,CS 刷题分享一篇别人写的心得 blog,https://www.douban.com/people/48646659/
192,https://www.douban.com/group/topic/198965197/,IEEE国际女工程师领导力会议征集speaker,https://www.douban.com/people/134364958/
193,https://www.douban.com/group/topic/196510892/,英本纯统计在读，每天都感觉要被废物回收,https://www.douban.com/people/214924642/
194,https://www.douban.com/group/topic/196542381/,被大家吹捧的CS真的是一个人人都可以学的学科吗？,https://www.douban.com/people/70843926/
195,https://www.douban.com/group/topic/196235440/,ME 本->MSE Phd->Semiconductor Customer-facing PE->SDE/DE,https://www.douban.com/people/les-foraman/
196,https://www.douban.com/group/topic/198913609/,记录我的转型之路（每周更）,https://www.douban.com/people/141186204/
197,https://www.douban.com/group/topic/193667817/,生化被开除STEM了吗🥺🥺🥺,https://www.douban.com/people/188870250/
198,https://www.douban.com/group/topic/198912486/,美硕21spring gap与否？几学期毕业？留美还是回国？,https://www.douban.com/people/189249703/
199,https://www.douban.com/group/topic/196833432/,怎么在领英有效社交（顺便蹲加拿大职场前辈！）,https://www.douban.com/people/69265705/
200,https://www.douban.com/group/topic/198913723/,北美（ex-）DS来聊聊你们的职业规划,https://www.douban.com/people/eveyao/
201,https://www.douban.com/group/topic/198729897/,想问一下大家算法的学习,https://www.douban.com/people/200910340/
202,https://www.douban.com/group/topic/198770794/,姐妹们能来说说现在BA/DA的工作前景到底怎么样吗？和DS比呢？,https://www.douban.com/people/131262151/
203,https://www.douban.com/group/topic/194290883/,"buyside quant, AMA",https://www.douban.com/people/54398534/
204,https://www.douban.com/group/topic/198407372/,贡献一个Boston Career Forum的AMA,https://www.douban.com/people/BuddhaTree/
205,https://www.douban.com/group/topic/198860612/,目标设定是总是被要求设定高一点的目标怎么办,https://www.douban.com/people/162083384/
206,https://www.douban.com/group/topic/195500080/,传媒生转码留美的困惑,https://www.douban.com/people/70843926/
207,https://www.douban.com/group/topic/198690084/,请问自由职业能出国吗？,https://www.douban.com/people/8955952/
208,https://www.douban.com/group/topic/197280470/,wfh如何合理的摸鱼的技巧,https://www.douban.com/people/148840053/
209,https://www.douban.com/group/topic/197936157/,有正在准备AWS认证的小伙伴吗,https://www.douban.com/people/traumtaenzer/
210,https://www.douban.com/group/topic/198187850/,职场发展｜请问有工具可以更效率化地进行多项目管理吗？,https://www.douban.com/people/51318392/
211,https://www.douban.com/group/topic/193919561/,Product Design AMA ,https://www.douban.com/people/skyofjhy/
212,https://www.douban.com/group/topic/196869326/,有姐妹了解游戏技术美术这个岗位吗？,https://www.douban.com/people/179767674/
213,https://www.douban.com/group/topic/197323160/,如何入门meditation,https://www.douban.com/people/157068460/
214,https://www.douban.com/group/topic/197980371/,什么时候生孩子对事业影响最小呢？,https://www.douban.com/people/190000692/
215,https://www.douban.com/group/topic/198608212/,ML/算法/模型对DA类岗位的必要性讨论,https://www.douban.com/people/59179466/
216,https://www.douban.com/group/topic/198284402/,个人发展 | 公司要求做大量的online learning，我该如何应对,https://www.douban.com/people/143252901/
217,https://www.douban.com/group/topic/198608566/,面试的时候可以和男VP说我很欣赏公司的gender balance政策吗,https://www.douban.com/people/53391988/
218,https://www.douban.com/group/topic/194306149/,提高LinkedIn Profile质量，让recruiter和HR主动上门,https://www.douban.com/people/yun5s/
219,https://www.douban.com/group/topic/198431514/,闲聊｜大家都是怎么说服父母待在国外工作的？,https://www.douban.com/people/137217624/
220,https://www.douban.com/group/topic/198431954/,求建议 不读Master如何转码？,https://www.douban.com/people/68794235/
221,https://www.douban.com/group/topic/196694121/,推荐想找投行Quant实习的PhD女生申请Morgan Stanley这个项目,https://www.douban.com/people/50398302/
222,https://www.douban.com/group/topic/197863977/,问一下大家如何分配自己的精力的呢？,https://www.douban.com/people/63224878/
223,https://www.douban.com/group/topic/198576003/,程序媛求助 恳请大家给给意见,https://www.douban.com/people/205273473/
224,https://www.douban.com/group/topic/198559627/,如果想多学习一些基础和底层的知识，有什么推荐吗？,https://www.douban.com/people/moudianzhang/
225,https://www.douban.com/group/topic/197465283/,请问22fall还建议留美读CS吗？,https://www.douban.com/people/142838246/
226,https://www.douban.com/group/topic/198444842/,国内工作党再去美国读CS master转码可行吗,https://www.douban.com/people/196601809/
227,https://www.douban.com/group/topic/197754179/,有机化学硕士毕业，可以推荐一些上海的企业吗？,https://www.douban.com/people/219189953/
228,https://www.douban.com/group/topic/198530255/,WFH or Back Office,https://www.douban.com/people/218250302/
229,https://www.douban.com/group/topic/198058236/,【组规更新】善用搜索：发求助帖前必看,https://www.douban.com/people/211283886/
230,https://www.douban.com/group/topic/197914589/,在日本毕业找工作的概况,https://www.douban.com/people/51318392/
231,https://www.douban.com/group/topic/198188996/,写技术文档的技巧,https://www.douban.com/people/gardenia22/
232,https://www.douban.com/group/topic/197956977/,该去什么地方好呢？,https://www.douban.com/people/222276489/
233,https://www.douban.com/group/topic/198509646/,本科生想寻求一些姐姐们的时间管理的技巧😢,https://www.douban.com/people/182361316/
234,https://www.douban.com/group/topic/197580577/,MBB管理咨询TMT方向,https://www.douban.com/people/49501478/
235,https://www.douban.com/group/topic/198139976/,面试官是VP和Global Head，怎么提出好的问题,https://www.douban.com/people/53391988/
236,https://www.douban.com/group/topic/197737385/,礼貌提问有关女性在学业/职场上区别对待问题,https://www.douban.com/people/150823479/
